Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2/2/2018,25.53947354,25.73443135,25.34451573,25.57846451,44663023,0,0,0
2/5/2018,24.91560449,25.42249292,24.91560449,25.26652908,57995620,0,0,0
2/6/2018,24.33073195,24.52568973,23.97980735,24.05779076,127551482,0,0,0
2/7/2018,24.56468521,24.6816596,23.74586296,23.74586296,75200050,0,0,0
2/8/2018,23.94081835,24.09678369,23.7068681,23.86283493,40970585,0,0,0
2/9/2018,23.35594426,23.35594426,22.88804526,23.12199402,59792893,0,0,0
2/12/2018,23.27796085,23.39493523,23.12199402,23.12199402,32231898,0,0,0
2/13/2018,23.39493985,23.66788111,23.35594888,23.47292328,46140170,0,0,0
2/14/2018,23.55089943,24.05778934,23.51190698,23.94081497,26672821,0,0,0
2/15/2018,24.17476648,24.44770769,24.17476648,24.36972427,14758784,0,0,0
2/20/2018,24.36972531,24.60367407,24.09678408,24.21375847,41325408,0,0,0
2/21/2018,24.25274934,24.72064833,24.25274934,24.68165588,38760906,0,0,0
2/22/2018,24.52569398,24.52569398,24.33073616,24.33073616,17562205,0,0,0
2/23/2018,24.60367488,24.6816583,24.48670049,24.56468391,46697507,0,0,0
2/26/2018,24.72064784,24.83762221,24.60367197,24.79862976,28906529,0,0,0
2/27/2018,24.95460051,25.03258244,24.48670145,24.60367584,33354886,0,0,0
2/28/2018,24.33073381,24.44770819,24.13577602,24.2527504,42720665,0,0,0
3/1/2018,24.0188006,24.44770865,23.90182621,24.4087162,18758817,0,0,0
3/2/2018,24.13577705,24.13577705,23.97981021,24.09678459,38867932,0,0,0
3/5/2018,23.94081893,24.13577673,23.4729199,23.55090332,58585844,0,0,0
3/6/2018,23.90182256,24.09678033,23.70686478,24.01879692,50727076,0,0,0
3/7/2018,23.74586011,24.09678325,23.66787669,23.78485107,48762654,0,0,0
3/8/2018,23.97980875,24.2137575,23.94081778,24.17476654,35415450,0,0,0
3/9/2018,24.33073427,24.44770865,24.29174182,24.4087162,53307178,0,0,0
3/12/2018,24.79863114,24.91560701,24.72064922,24.8376236,19166922,0,0,0
3/13/2018,24.83762646,24.95460086,24.79863401,24.87661743,21880880,0,0,0
3/14/2018,24.64266442,24.79862976,24.52569005,24.79862976,32366152,0,0,0
3/15/2018,24.56468238,24.91560701,24.447708,24.8376236,16714392,0,0,0
3/16/2018,24.79862976,24.87661317,24.64266442,24.79862976,21741746,0,0,0
3/19/2018,24.79863114,24.95459798,24.56468238,24.8376236,38171863,0,0,0
3/20/2018,24.64266864,24.87661743,24.52569425,24.87661743,29435475,0,0,0
3/21/2018,24.95459849,25.22753822,24.68165727,24.72064972,23039992,0,0,0
3/22/2018,24.8376247,24.95459909,24.40871664,24.48670006,21056707,0,0,0
3/23/2018,23.55090515,23.90182833,23.55090515,23.82384491,65122840,0,0,0
3/26/2018,23.7848524,24.09678459,23.58989459,24.09678459,53318098,0,0,0
3/27/2018,24.36972478,24.40871574,24.21375794,24.2527504,28238379,0,0,0
3/28/2018,24.2527506,24.2527506,23.62888474,23.6678772,21777028,0,0,0
3/29/2018,23.74586158,23.82384351,23.47292035,23.70686913,18121038,0,0,0
4/3/2018,23.55090515,23.90182833,23.47292173,23.82384491,27962097,0,0,0
4/4/2018,23.86283664,23.90182761,23.19997978,23.19997978,31304976,0,0,0
4/6/2018,23.39493985,23.66788111,23.31695642,23.47292328,46989359,0,0,0
4/9/2018,23.7068681,24.09678369,23.58989371,23.86283493,43085634,0,0,0
4/10/2018,23.82384286,24.29174189,23.7848519,24.21375847,25432664,0,0,0
4/11/2018,24.25274989,24.44770769,24.21375744,24.36972427,27557981,0,0,0
4/12/2018,24.48670152,24.52569398,24.13577834,24.33073616,21109234,0,0,0
4/13/2018,24.40871671,24.48670013,24.2137589,24.29174232,34519410,0,0,0
4/16/2018,24.29174149,24.33073395,23.78485151,23.86283493,26781837,0,0,0
4/17/2018,23.94081841,24.0577928,23.62888474,23.6678772,25302991,0,0,0
4/18/2018,23.97981028,24.01880125,23.62888563,23.90182686,27272872,0,0,0
4/19/2018,24.01880015,24.2527504,24.01880015,24.2527504,21355053,0,0,0
4/20/2018,24.1747637,24.33073052,23.90182253,23.94081497,14061929,0,0,0
4/23/2018,23.90182833,24.01880273,23.78485394,23.82384491,29557816,0,0,0
4/24/2018,23.90182815,24.21376036,23.86283718,24.13577843,24016171,0,0,0
4/25/2018,23.97981028,24.01880125,23.82384344,23.90182686,12396065,0,0,0
4/26/2018,23.94081841,23.97980938,23.55090281,23.6678772,33039003,0,0,0
4/27/2018,23.8325119,23.91090862,23.67571996,23.8325119,10546646,0.16,0,0
4/30/2018,23.91090897,24.38128781,23.91090897,24.3420887,18577585,0,0,0
5/2/2018,24.22448889,24.3028856,24.10689459,24.18529129,23424478,0,0,0
5/3/2018,24.02850176,24.02850176,23.71491639,23.87170982,28370444,0,0,0
5/4/2018,23.87171023,23.91090784,23.51892575,23.59732246,34000669,0,0,0
5/7/2018,23.71491592,23.79331263,23.47972727,23.67571831,29914659,0,0,0
5/8/2018,23.67571665,24.0284996,23.67571665,24.0284996,32614462,0,0,0
5/9/2018,23.95010203,24.14609305,23.91090443,24.10689545,23385415,0,0,0
5/10/2018,24.22449025,24.34208457,24.22449025,24.30288696,19681763,0,0,0
5/11/2018,24.49887879,24.69486982,24.45968118,24.5380764,53215176,0,0,0
5/14/2018,24.8124648,24.96925822,24.8124648,24.89086151,13573161,0,0,0
5/15/2018,24.89085878,24.93005639,24.61647107,24.65567017,15518986,0,0,0
5/16/2018,24.53807903,24.65567486,24.30289037,24.57727814,33330892,0,0,0
5/17/2018,24.81246576,24.81246576,24.45968278,24.49888039,14247502,0,0,0
5/18/2018,24.53807903,24.65567486,24.45968381,24.57727814,33824807,0,0,0
5/21/2018,24.81246345,24.93005776,24.69486913,24.77326584,17456502,0,0,0
5/23/2018,24.6556714,24.6556714,24.30288696,24.30288696,17692129,0,0,0
5/24/2018,24.34208561,24.42048232,24.22449129,24.38128471,16795196,0,0,0
5/25/2018,24.38128781,24.42048542,24.22449436,24.3420887,26487440,0,0,0
5/28/2018,24.38128765,24.49888199,24.22449421,24.45968437,13590401,0,0,0
5/29/2018,24.26369213,24.34208736,24.14609631,24.22449303,18599659,0,0,0
5/30/2018,23.98930534,23.98930534,23.75411518,23.8325119,26741374,0,0,0
5/31/2018,23.95010409,24.26369095,23.91090648,24.26369095,29689767,0,0,0
6/1/2018,24.22449184,24.30288856,24.14609513,24.26369095,14308680,0,0,0
6/4/2018,24.45968032,24.65567135,24.42048122,24.61647224,12518062,0,0,0
6/5/2018,24.57727568,24.81246432,24.53807657,24.69487,16806651,0,0,0
6/6/2018,24.69487016,24.93005881,24.69487016,24.85166359,22993630,0,0,0
6/7/2018,25.00845791,25.12605224,24.96926029,25.04765701,40929963,0,0,0
6/8/2018,25.04765696,25.04765696,24.53807903,24.57727814,73818023,0,0,0
6/11/2018,24.57727788,24.77326893,24.53807877,24.73406982,22359616,0,0,0
6/12/2018,24.69486913,24.85166255,24.57727481,24.77326584,8261719,0,0,0
6/13/2018,24.77326976,24.77326976,24.38128765,24.45968437,12378484,0,0,0
6/14/2018,24.45968199,24.49887959,24.10689752,24.26369095,26703231,0,0,0
6/15/2018,24.14609305,24.30288647,24.06769784,24.10689545,74894967,0,0,0
6/19/2018,23.83251008,23.87170918,23.32293367,23.51892471,74766797,0,0,0
6/20/2018,23.51892519,23.87170966,23.40133086,23.71491623,69265984,0,0,0
6/21/2018,23.71491721,23.79331393,23.28373749,23.3229351,36466670,0,0,0
6/22/2018,23.28373472,23.47972575,23.16613891,23.40132904,49098972,0,0,0
6/25/2018,23.40133328,23.4405309,23.00935116,23.1269455,57382623,0,0,0
6/26/2018,23.08774303,23.16613824,22.69576099,23.04854393,75067202,0,0,0
6/27/2018,23.0877456,23.0877456,22.53897007,22.61736679,52727703,0,0,0
6/28/2018,22.61736813,22.81335918,22.46057469,22.73496246,49425387,0,0,0
6/29/2018,22.73495931,23.12694137,22.73495931,23.08774376,37786918,0,0,0
7/3/2018,22.8133564,22.8133564,22.30378002,22.8133564,127885876,0,0,0
7/4/2018,22.69576247,22.81335679,22.42137472,22.53896904,51023460,0,0,0
7/5/2018,22.53897126,22.6957647,22.26458348,22.57816887,55733041,0,0,0
7/6/2018,22.65656281,22.85255384,22.34297746,22.65656281,54747664,0,0,0
7/9/2018,22.97014795,23.16613897,22.93095034,23.08774376,33654997,0,0,0
7/10/2018,23.20533735,23.28373405,23.04854393,23.04854393,19363754,0,0,0
7/11/2018,22.57816902,22.77416008,22.49977379,22.73496246,29132237,0,0,0
7/12/2018,22.61736451,23.00934656,22.61736451,22.89175224,31528970,0,0,0
7/13/2018,23.08774358,23.08774358,22.89175256,22.93095016,29301875,0,0,0
7/16/2018,23.00934687,23.04854448,22.73495914,22.93095016,30439288,0,0,0
7/17/2018,22.85255265,22.89175175,22.57816492,22.69576073,20609440,0,0,0
7/18/2018,22.73496231,22.81335903,22.49977364,22.57816887,25275539,0,0,0
7/19/2018,22.65656497,22.73496169,22.46057392,22.49977303,23540047,0,0,0
7/20/2018,22.53896731,22.77415594,22.30377869,22.69576073,39789099,0,0,0
7/23/2018,22.73496246,22.81335918,22.57816902,22.73496246,26254434,0,0,0
7/24/2018,22.73495859,23.08774303,22.73495859,23.04854393,27599821,0,0,0
7/25/2018,23.16613756,23.28373337,23.08774235,23.28373337,32040262,0,0,0
7/26/2018,23.36213,23.36213,23.00934705,23.08774376,20093833,0,0,0
7/27/2018,23.08774376,23.20533808,22.97014795,23.08774376,15979465,0,0,0
7/30/2018,23.00934632,23.20533735,22.93094962,23.04854393,9693197,0,0,0
7/31/2018,23.0485448,23.0877439,22.93095048,22.97014809,18652240,0,0,0
8/1/2018,23.08774696,23.12694457,22.69576485,22.73496246,33151972,0,0,0
8/2/2018,22.65656376,22.69576286,22.18618497,22.26458168,42612518,0,0,0
8/3/2018,22.34298,22.34298,22.18618656,22.22538567,23309565,0,0,0
8/6/2018,22.38217354,22.57816456,22.30377833,22.38217354,40723378,0,0,0
8/7/2018,22.421373,22.73495833,22.421373,22.69576073,24903270,0,0,0
8/8/2018,22.81335758,22.85255519,22.69576326,22.77415848,17444081,0,0,0
8/9/2018,22.73495945,23.12694151,22.65656274,22.97014809,32699746,0,0,0
8/10/2018,22.89175591,23.04854785,22.69576485,22.73496246,39406551,0,0,0
8/13/2018,22.538968,22.61736471,22.34297697,22.46057129,36061490,0,0,0
8/14/2018,22.49977095,22.49977095,22.14698649,22.34297752,33529674,0,0,0
8/15/2018,22.34297848,22.34297848,21.91179879,21.9509964,33717225,0,0,0
8/16/2018,21.71580672,22.10778878,21.67660762,21.87259865,57313611,0,0,0
8/17/2018,22.02939088,22.06858849,21.79420076,21.91179657,47682830,0,0,0
8/20/2018,21.91180028,22.26458328,21.91180028,22.22538567,37677927,0,0,0
8/21/2018,22.2253832,22.38217513,22.14698649,22.34297752,41901056,0,0,0
8/22/2018,22.38217458,22.538968,22.18618355,22.46057129,32419579,0,0,0
8/23/2018,22.53897017,22.57816778,22.2645824,22.30378151,16944229,0,0,0
8/24/2018,22.22538407,22.42137511,22.14698736,22.26458168,33373902,0,0,0
8/27/2018,22.49977222,22.81335758,22.49977222,22.77415848,27677424,0,0,0
8/28/2018,22.97015056,23.00934967,22.7349619,22.85255623,32946545,0,0,0
8/29/2018,22.85255314,22.97014746,22.81335553,22.89175224,38020384,0,0,0
8/30/2018,23.00934606,23.00934606,22.69576073,22.69576073,18759017,0,0,0
8/31/2018,22.49977039,22.57816561,22.38217458,22.46057129,18186125,0,0,0
9/3/2018,22.38217354,22.46057024,22.26457923,22.38217354,16668435,0,0,0
9/4/2018,22.34297903,22.61736679,22.2253847,22.61736679,27221499,0,0,0
9/5/2018,22.49976637,22.53896397,21.950991,21.9901886,17687587,0,0,0
9/6/2018,21.95099536,22.06858968,21.67660762,21.87259865,64871578,0,0,0
9/7/2018,21.75499948,22.02938716,21.5590085,21.79419708,46308835,0,0,0
9/10/2018,21.79420425,21.79420425,21.36302453,21.5982132,60239653,0,0,0
9/11/2018,21.5982108,21.5982108,21.36302216,21.40221977,58487241,0,0,0
9/12/2018,21.40221977,21.44141888,21.24542785,21.40221977,52090318,0,0,0
9/13/2018,21.67660762,21.87259865,21.5590133,21.87259865,66895740,0,0,0
9/14/2018,22.02939446,22.14698879,21.87260102,22.06859207,27859212,0,0,0
9/17/2018,21.91179287,21.91179287,21.63740519,21.79419708,25553112,0,0,0
9/18/2018,21.67660645,22.02939088,21.55901214,21.91179657,47387470,0,0,0
9/19/2018,22.02939359,22.30378135,21.91179926,22.14698792,23592408,0,0,0
9/20/2018,22.30378239,22.38217761,22.10779133,22.22538567,30929885,0,0,0
9/21/2018,22.38217664,22.6565644,22.30378142,22.61736679,30086529,0,0,0
9/24/2018,22.49977344,22.49977344,22.18618656,22.22538567,19311933,0,0,0
9/26/2018,22.34297959,22.69576407,22.34297959,22.49977303,60717513,0,0,0
9/27/2018,22.49977008,22.656562,22.38217427,22.42137337,22237506,0,0,0
9/28/2018,22.49977039,22.61736471,22.38217458,22.46057129,15401563,0,0,0
10/2/2018,22.49977191,22.49977191,21.87259968,21.9509964,40245736,0,0,0
10/3/2018,21.95099418,22.10778759,21.83339986,21.91179657,17791324,0,0,0
10/4/2018,21.83340335,21.83340335,21.51981797,21.5982132,50821476,0,0,0
10/5/2018,21.55901146,21.63740816,21.40221805,21.55901146,56076873,0,0,0
10/8/2018,21.63740853,21.67660613,21.20622739,21.2846241,22045948,0,0,0
10/9/2018,21.32382288,21.40221809,21.12783187,21.24542618,68161159,0,0,0
10/10/2018,21.36302081,21.51981422,21.24542649,21.2846241,38162063,0,0,0
10/11/2018,20.69665481,20.69665481,20.42226704,20.50066376,51547431,0,0,0
10/12/2018,20.65745694,20.97104232,20.53986261,20.93184471,55927242,0,0,0
10/15/2018,20.77504785,20.85344455,20.61825444,20.65745354,36366251,0,0,0
10/16/2018,20.69665337,20.8926444,20.50066233,20.69665337,41896981,0,0,0
10/18/2018,20.81424545,20.81424545,20.50066012,20.65745354,45646237,0,0,0
10/19/2018,20.50066147,20.93184263,20.42226476,20.77504921,34421788,0,0,0
10/22/2018,20.89264176,21.32382288,20.77504745,21.24542618,79521211,0,0,0
10/23/2018,21.16702914,21.16702914,20.5790561,20.61825371,57069044,0,0,0
10/24/2018,20.69665201,20.89264304,20.50066098,20.57905769,40800433,0,0,0
10/25/2018,20.38306808,20.38306808,20.06948272,20.38306808,87206397,0,0,0
10/26/2018,20.38307042,20.38307042,19.99108829,20.10868263,41468121,0,0,0
10/29/2018,20.26547742,20.30467503,20.06948634,20.22627831,109020673,0,0,0
10/30/2018,20.18707713,20.30467145,19.99108609,20.0694828,40959234,0,0,0
10/31/2018,20.30406765,20.34451338,20.10183591,20.26362038,33907533,0.79,0,0
11/1/2018,20.42541179,20.78942964,20.42541179,20.62764359,50251232,0,0,0
11/2/2018,21.03210519,21.5983548,21.03210519,21.51746178,69382374,0,0,0
11/5/2018,21.19389203,21.27478352,20.91076722,21.07255173,37975291,0,0,0
11/6/2018,21.15344573,21.31523179,21.03210696,21.23433876,20856923,0,0,0
11/7/2018,21.27478027,21.59835232,21.07254852,21.27478027,26627612,0,0,0
11/8/2018,21.39612585,21.59835765,21.27478553,21.35567856,21623897,0,0,0
11/9/2018,21.11299498,21.11299498,20.70853148,20.82987022,25376943,0,0,0
11/12/2018,20.87031937,20.99165967,20.78942789,20.87031937,40928763,0,0,0
11/13/2018,20.46585491,21.03210449,20.42540917,21.03210449,45718957,0,0,0
11/14/2018,21.03210728,21.07255302,20.70853671,20.91076851,14630420,0,0,0
11/15/2018,21.07254852,21.31522755,20.82987102,21.27478027,21185928,0,0,0
11/16/2018,21.27478027,21.35567329,21.03210278,21.27478027,21363911,0,0,0
11/19/2018,21.3556766,21.51746265,21.27478358,21.39612389,54388175,0,0,0
11/20/2018,21.19389203,21.27478352,20.95121296,21.07255173,20233506,0,0,0
11/21/2018,20.74898072,21.19389157,20.74898072,21.15344429,17531076,0,0,0
11/22/2018,21.27477918,21.27477918,21.07254743,21.19388771,5971054,0,0,0
11/23/2018,21.19389157,21.19389157,20.99165979,21.15344429,9910067,0,0,0
11/26/2018,21.23433325,21.55790373,21.23433325,21.47701073,55260927,0,0,0
11/27/2018,21.43656963,21.55790839,21.31523086,21.39612389,18987671,0,0,0
11/28/2018,21.43656372,21.76013418,21.43656372,21.67924118,15968179,0,0,0
11/29/2018,21.8814757,21.92192298,21.47701218,21.5579052,28267210,0,0,0
11/30/2018,21.67924773,21.76014076,21.51746322,21.59835625,15400878,0,0,0
12/3/2018,22.16460228,22.2454953,22.00281779,22.16460228,26530663,0,0,0
12/4/2018,22.1241584,22.20505142,22.00281963,22.20505142,37793365,0,0,0
12/5/2018,21.80058819,21.9623727,21.80058819,21.84103394,25859367,0,0,0
12/6/2018,21.55791079,21.55791079,21.15344716,21.31523323,50739152,0,0,0
12/7/2018,21.35567218,21.43656519,21.19388771,21.19388771,17307224,0,0,0
12/10/2018,20.99165875,21.07255023,20.78942698,21.03210449,32736794,0,0,0
12/11/2018,20.95121188,21.07255064,20.87031886,20.99165916,33501421,0,0,0
12/12/2018,21.27477938,21.4365654,21.19388792,21.4365654,36466322,0,0,0
12/13/2018,21.47700945,21.71968845,21.43656372,21.67924118,17674482,0,0,0
12/14/2018,21.47701203,21.47701203,21.1938888,21.27478027,19437243,0,0,0
12/17/2018,21.31523323,21.35567898,21.19389445,21.31523323,14451769,0,0,0
12/18/2018,21.15344325,21.35567502,20.91076574,21.03210449,25972375,0,0,0
12/19/2018,21.07255173,21.15344475,21.03210599,21.07255173,14318548,0,0,0
12/20/2018,20.99166154,21.07255302,20.66808942,20.91076851,18945946,0,0,0
12/21/2018,20.82987312,21.0321049,20.62764135,20.99165916,23380506,0,0,0
12/24/2018,20.99165916,20.99165916,20.99165916,20.99165916,0,0,0,0
12/27/2018,21.07255051,21.15344353,20.70853424,20.70853424,20125814,0,0,0
12/28/2018,20.74898338,20.87032216,20.70853764,20.74898338,7255484,0,0,0
12/31/2018,21.03210599,21.15344475,20.95121296,21.07255173,9066033,0,0,0
1/2/2019,20.99165891,21.03210464,20.38496358,20.42540932,45382671,0,0,0
1/3/2019,20.50630234,20.58719535,20.26362328,20.42540932,31838388,0,0,0
1/4/2019,20.34451704,20.91076665,20.3040713,20.87031937,34747027,0,0,0
1/7/2019,21.19389203,21.23433778,20.95121296,21.07255173,25451594,0,0,0
1/8/2019,21.11299751,21.19389053,20.95121147,21.03210449,35756830,0,0,0
1/9/2019,21.27478043,21.71969122,21.27478043,21.5579052,54203075,0,0,0
1/10/2019,21.51746281,21.67924732,21.35567676,21.63880157,29548145,0,0,0
1/11/2019,21.71968845,21.76013418,21.59834972,21.67924118,78966700,0,0,0
1/14/2019,21.67924716,21.67924716,21.31523086,21.39612389,10818037,0,0,0
1/15/2019,21.51746337,21.88147968,21.51746337,21.84103394,33768417,0,0,0
1/16/2019,21.76013855,21.96237033,21.6387998,21.92192459,58283159,0,0,0
1/17/2019,21.92192696,22.04326573,21.71969517,21.84103394,21888289,0,0,0
1/18/2019,22.00281675,22.1241555,21.92192373,22.04326248,14958359,0,0,0
1/21/2019,22.08370777,22.28593953,22.04326203,22.12415504,42403962,0,0,0
1/22/2019,22.20504897,22.20504897,21.84103117,21.96236992,27734125,0,0,0
1/23/2019,21.92192604,22.12415783,21.92192604,22.00281906,38904933,0,0,0
1/24/2019,22.04326207,22.12415509,21.88147605,22.08370781,16384103,0,0,0
1/25/2019,22.16460388,22.48817444,22.16460388,22.48817444,30322399,0,0,0
1/28/2019,22.52862405,22.69040857,22.36683799,22.44773102,52666587,0,0,0
1/29/2019,22.32638885,22.48817335,22.28594157,22.40728188,43617030,0,0,0
1/30/2019,22.4477287,22.56906746,22.32638993,22.48817444,64822212,0,0,0
1/31/2019,22.69040444,22.85219047,22.60951296,22.77129745,22534645,0,0,0
2/1/2019,22.97352964,22.97352964,22.64995911,22.73085213,15610049,0,0,0
2/4/2019,22.73085172,22.81174474,22.69040444,22.77129745,9131935,0,0,0
2/8/2019,22.6499587,22.81174474,22.40728119,22.77129745,22082199,0,0,0
2/11/2019,22.77129844,22.93308449,22.64995968,22.93308449,11382441,0,0,0
2/12/2019,22.89263489,23.01397519,22.81174342,22.97352791,22837666,0,0,0
2/13/2019,22.97353035,23.29710089,22.93308461,23.21620941,51906940,0,0,0
2/14/2019,23.13531834,23.25665711,23.01397957,23.17576408,23277220,0,0,0
2/15/2019,23.01397692,23.05442266,22.64995911,22.73085213,62278109,0,0,0
2/18/2019,23.01397808,23.17576259,22.9735308,23.13531685,43738344,0,0,0
2/19/2019,23.13531731,23.25665608,22.97353126,23.05442429,77014017,0,0,0
2/20/2019,23.13531408,23.33754585,23.13531408,23.25665283,53047109,0,0,0
2/21/2019,23.25665387,23.49933139,23.17576086,23.37799263,47112221,0,0,0
2/22/2019,23.25665109,23.53977585,23.21620536,23.53977585,62791893,0,0,0
2/25/2019,23.66111946,23.7015652,23.45888767,23.66111946,56704571,0,0,0
2/26/2019,23.70156229,23.70156229,23.45888478,23.49933052,21857675,0,0,0
2/27/2019,23.5397778,23.74200956,23.41843905,23.49933052,76329805,0,0,0
2/28/2019,23.45888565,23.62067168,23.33754689,23.37799263,20148523,0,0,0
3/1/2019,23.37798983,23.58022158,23.37798983,23.53977585,17626149,0,0,0
3/4/2019,23.53977921,23.90379548,23.45888619,23.62067223,57965297,0,0,0
3/5/2019,23.49933341,23.7015652,23.41844193,23.66111946,22813106,0,0,0
3/6/2019,23.66111714,23.7824559,23.58022413,23.70156288,22885496,0,0,0
3/7/2019,23.7015627,23.7015627,23.45888519,23.45888519,28442202,0,0,0
3/8/2019,23.21621034,23.29710182,23.01397854,23.05442429,29736709,0,0,0
3/11/2019,23.05442255,23.33754735,23.05442255,23.29710007,22618894,0,0,0
3/12/2019,23.49933111,23.70156288,23.49933111,23.70156288,29612879,0,0,0
3/13/2019,23.62066886,23.66111459,23.45888284,23.53977585,53898316,0,0,0
3/14/2019,23.53977921,23.66111796,23.45888619,23.62067223,13802818,0,0,0
3/15/2019,23.62067475,23.90379803,23.58022746,23.78245926,72078293,0,0,0
3/18/2019,23.78245599,24.06558078,23.74201025,24.02513504,46145492,0,0,0
3/19/2019,24.02513613,24.1060276,23.9442431,24.1060276,45936173,0,0,0
3/20/2019,24.10602656,24.10602656,23.90379479,23.98468781,43388017,0,0,0
3/21/2019,23.94424532,24.10602983,23.74201352,23.78245926,73070426,0,0,0
3/22/2019,23.86335229,23.94424532,23.58022746,23.78245926,53851634,0,0,0
3/25/2019,23.3375473,23.45888606,23.25665428,23.3375473,22386487,0,0,0
3/26/2019,23.41844032,23.45888606,23.25665428,23.3375473,24999083,0,0,0
3/27/2019,23.3375441,23.58022158,23.3375441,23.53977585,30970153,0,0,0
3/28/2019,23.37799177,23.58022354,23.33754603,23.49933052,14063585,0,0,0
3/29/2019,23.53978172,23.82290654,23.49933443,23.78245926,24919355,0,0,0
4/1/2019,24.02513757,24.22736936,24.02513757,24.18692207,81545076,0,0,0
4/2/2019,24.22736931,24.26781505,24.14647628,24.22736931,35496292,0,0,0
4/3/2019,24.30826095,24.55094002,24.2678152,24.470047,44981281,0,0,0
4/4/2019,24.47004658,24.59138535,24.34870782,24.51049232,47273297,0,0,0
4/8/2019,24.59138298,24.672276,24.47004423,24.59138298,29510722,0,0,0
4/9/2019,24.59138443,24.75317047,24.55093869,24.67227745,52429902,0,0,0
4/10/2019,24.59138294,24.67227595,24.42959845,24.63183022,68252367,0,0,0
4/11/2019,24.63183159,24.67227733,24.30825951,24.38915253,46720510,0,0,0
4/12/2019,24.38915058,24.42959785,24.26781183,24.42959785,67985512,0,0,0
4/15/2019,24.5913828,24.79361457,24.34870529,24.34870529,95154337,0,0,0
4/16/2019,24.34870543,24.67227595,24.26781241,24.63183022,51990716,0,0,0
4/17/2019,24.59138294,24.67227595,24.51048992,24.63183022,26343751,0,0,0
4/18/2019,24.59138576,24.59138576,24.42960126,24.470047,25731339,0,0,0
4/23/2019,24.42960126,24.55094002,24.30826095,24.470047,25872869,0,0,0
4/24/2019,24.51048978,24.5913828,24.26781228,24.34870529,21245563,0,0,0
4/25/2019,24.2678151,24.42960115,24.10602905,24.18692207,29247126,0,0,0
4/26/2019,24.06558331,24.2678151,24.06558331,24.18692207,12249407,0,0,0
4/29/2019,24.26822225,24.47147369,24.22757104,24.47147369,7773742,0.15,0,0
4/30/2019,24.39017337,24.39017337,24.18692192,24.26822281,20677348,0,0,0
5/2/2019,24.30887192,24.51212336,24.26822225,24.47147369,14225420,0,0,0
5/3/2019,24.3901743,24.63407542,24.22757252,24.59342575,27041403,0,0,0
5/6/2019,24.06497223,24.06497223,23.65846933,23.90237045,37688116,0,0,0
5/7/2019,23.98367119,24.10562175,23.82106941,23.98367119,28951042,0,0,0
5/8/2019,23.69911766,23.9023691,23.65846799,23.69911766,41512093,0,0,0
5/9/2019,23.57716671,23.61781638,23.08936295,23.17066383,47354229,0,0,0
5/10/2019,23.33326721,23.57716833,23.04871487,23.33326721,117249027,0,0,0
5/14/2019,22.92676303,23.08936325,22.84546214,23.00806236,90162513,0,0,0
5/15/2019,23.04871343,23.25196487,23.00806221,23.0893631,145965806,0,0,0
5/16/2019,23.04871353,23.25196497,22.96741265,23.13001442,118796760,0,0,0
5/17/2019,23.29261327,23.29261327,22.84546075,22.92676163,120707511,0,0,0
5/20/2019,22.92676167,22.96741133,22.72351024,22.80480957,93531291,0,0,0
5/21/2019,22.76416397,22.96741543,22.6422134,22.76416397,88121128,0,0,0
5/22/2019,22.84545937,22.88610904,22.68285762,22.72350883,69607436,0,0,0
5/23/2019,22.68285805,22.68285805,22.35765609,22.47960663,111842220,0,0,0
5/24/2019,22.47961029,22.64221207,22.47961029,22.56091118,47376015,0,0,0
5/27/2019,22.47960663,22.56090751,22.31700642,22.47960663,113636723,0,0,0
5/28/2019,22.52026151,22.68286174,22.43896062,22.56091118,67972961,0,0,0
5/29/2019,22.47960663,22.60155717,22.39830575,22.47960663,70109245,0,0,0
5/30/2019,22.56090957,22.56090957,22.27635725,22.3983078,106684208,0,0,0
5/31/2019,22.35765687,22.39830654,22.15440545,22.23570633,69225871,0,0,0
6/3/2019,22.11375568,22.27635589,22.07310446,22.19505501,95488842,0,0,0
6/4/2019,22.27635831,22.27635831,22.0324572,22.11375809,91913124,0,0,0
6/5/2019,22.35765662,22.4389575,22.1544052,22.27635574,102181856,0,0,0
6/6/2019,22.23570608,22.31700696,22.19505486,22.27635574,62418590,0,0,0
6/10/2019,22.4796076,22.84546079,22.4796076,22.80480957,57213749,0,0,0
6/11/2019,22.88611206,23.04871384,22.80481117,22.96741295,54029805,0,0,0
6/12/2019,22.886111,22.886111,22.52025935,22.60155869,70457963,0,0,0
6/13/2019,22.52025935,22.60155869,22.15440615,22.60155869,124864320,0,0,0
6/14/2019,22.47960688,22.56090776,22.35765634,22.43895721,59104603,0,0,0
6/17/2019,22.56091118,22.8048123,22.52026151,22.56091118,105330604,0,0,0
6/18/2019,22.56090708,22.88610904,22.52025742,22.72350883,61279965,0,0,0
6/19/2019,23.17066723,23.41456837,23.17066723,23.2926178,98045818,0,0,0
6/20/2019,23.45521491,23.65846634,23.4145637,23.65846634,79654880,0,0,0
6/21/2019,23.61781527,23.65846648,23.45521506,23.5771656,54400240,0,0,0
6/24/2019,23.5771656,23.73976737,23.49586472,23.5771656,39360948,0,0,0
6/25/2019,23.65846922,23.65846922,23.33326721,23.33326721,76386034,0,0,0
6/26/2019,23.25196227,23.45521369,23.25196227,23.37391281,55590046,0,0,0
